purchased,brand,quantity,price_1,price_2,price_3,price_4,price_5,segment
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
1,4,4,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.47,1.5599999,2.05,2.26,2.27,well-off
0,0,0,1.46,1.5599999,2.05,2.26,2.29,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6199999,well-off
0,0,0,1.33,1.55,2.0699999,2.26,2.6199999,well-off
0,0,0,1.14,1.89,2.01,2.24,2.73,well-off
1,4,4,1.3,1.89,2.01,2.24,2.73,well-off
0,0,0,1.5,1.5700001,2.01,2.24,2.55,well-off
0,0,0,1.42,1.85,2.0599999,2.1900001,2.5799999,well-off
0,0,0,1.39,1.83,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.89,2.0599999,2.24,2.73,well-off
0,0,0,1.48,1.5700001,2.0599999,2.24,2.79,well-off
0,0,0,1.41,1.89,2.0599999,2.24,2.79,well-off
0,0,0,1.41,1.89,2.1099999,2.24,2.79,well-off
0,0,0,1.48,1.5599999,2,2.24,2.79,well-off
0,0,0,1.5,1.85,2.0599999,2.24,2.79,well-off
0,0,0,1.26,1.88,2.0599999,2.24,2.74,well-off
0,0,0,1.37,1.83,2.0599999,2.24,2.76,well-off
0,0,0,1.42,1.86,2.0599999,2.24,2.76,well-off
0,0,0,1.42,1.85,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.85,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.85,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.87,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.87,2.0599999,2.24,2.78,well-off
0,0,0,1.42,1.51,1.97,2.24,2.77,well-off
0,0,0,1.5,1.87,2.04,2.24,2.79,well-off
0,0,0,1.51,1.84,2.0599999,2.24,2.8,well-off
0,0,0,1.5,1.8,2.1400001,2.24,2.79,well-off
0,0,0,1.5,1.8200001,2.0899999,2.24,2.8,well-off
0,0,0,1.59,1.87,2.01,2.0899999,2.6600001,standard
0,0,0,1.51,1.89,1.99,2.0899999,2.6600001,standard
0,0,0,1.52,1.89,1.98,2.0899999,2.6600001,standard
0,0,0,1.52,1.89,1.99,2.0899999,2.6600001,standard
0,0,0,1.5,1.9,1.99,2.0899999,2.6600001,standard
0,0,0,1.5,1.9,1.99,2.0899999,2.6700001,standard
0,0,0,1.5,1.9,1.99,2.0899999,2.6700001,standard
0,0,0,1.5,1.9,1.99,2.0899999,2.6700001,standard
0,0,0,1.35,1.58,1.97,2.0899999,2.6700001,standard
0,0,0,1.35,1.58,1.97,2.0899999,2.6700001,standard
0,0,0,1.35,1.87,1.9299999,2.0899999,2.3399999,standard
0,0,0,1.35,1.87,1.97,2.0899999,2.3399999,standard
0,0,0,1.39,1.89,1.91,2.1199999,2.6700001,standard
0,0,0,1.39,1.89,1.91,2.1199999,2.6700001,standard
0,0,0,1.39,1.89,1.91,2.1199999,2.6700001,standard
1,2,6,1.39,1.89,1.91,2.1199999,2.6700001,standard
0,0,0,1.36,1.85,1.95,2.1199999,2.5,standard
1,4,3,1.47,1.9,1.95,2.1199999,2.4400001,standard
0,0,0,1.39,1.58,1.99,2.1199999,2.4000001,standard
0,0,0,1.39,1.58,1.99,2.1099999,2.6099999,standard
0,0,0,1.47,1.9,1.95,2.1199999,2.6700001,standard
0,0,0,1.47,1.9,1.95,2.1199999,2.6700001,standard
0,0,0,1.47,1.9,1.95,2.1199999,2.6700001,standard
0,0,0,1.47,1.9,1.99,1.97,2.6700001,standard
0,0,0,1.4299999,1.35,1.95,2.1600001,2.6700001,standard
0,0,0,1.37,1.3099999,1.99,2.1600001,2.6700001,standard
0,0,0,1.39,1.84,1.97,2.1600001,2.6700001,standard
0,0,0,1.1900001,1.89,1.99,2.1600001,2.6700001,standard
0,0,0,1.1900001,1.89,1.99,2.1600001,2.6700001,standard
1,2,5,1.1900001,1.89,1.99,2.1600001,2.6700001,standard
0,0,0,1.1900001,1.89,1.99,2.1600001,2.6700001,standard
0,0,0,1.21,1.35,1.99,2.1600001,2.6700001,standard
1,4,3,1.39,1.9,1.99,2.1600001,2.6400001,standard
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,standard
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,standard
0,0,0,1.39,1.9,1.9400001,2.1600001,2.49,standard
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6300001,standard
0,0,0,1.48,1.5,1.99,2.1600001,2.49,standard
0,0,0,1.46,1.88,1.97,1.89,2.3699999,standard
0,0,0,1.35,1.88,1.99,2.1600001,2.4400001,standard
0,0,0,1.35,1.5599999,1.99,2.1600001,2.6600001,standard
0,0,0,1.49,1.5700001,1.99,2.1600001,2.6600001,standard
0,0,0,1.49,1.9,1.97,2.1600001,2.6600001,standard
0,0,0,1.49,1.9,1.99,1.97,2.6600001,standard
1,2,5,1.27,1.52,1.95,1.97,2.6700001,standard
1,2,2,1.27,1.52,1.95,1.97,2.6700001,standard
0,0,0,1.46,1.89,1.9299999,2.1600001,2.6700001,standard
1,2,2,1.37,1.26,1.96,2.1600001,2.6700001,standard
0,0,0,1.37,1.26,1.96,2.1600001,2.6700001,standard
1,2,5,1.37,1.26,1.96,2.1600001,2.6700001,standard
0,0,0,1.49,1.89,2,2.1700001,2.6700001,standard
0,0,0,1.48,1.89,2.01,2.1800001,2.6900001,standard
1,2,3,1.48,1.89,2.01,2.1800001,2.6900001,standard
1,2,8,1.33,1.49,2.01,2.21,2.6900001,standard
0,0,0,1.33,1.89,1.98,2.21,2.7,standard
1,4,2,1.33,1.89,1.98,2.21,2.7,standard
1,2,3,1.4,1.89,2.02,2.21,2.5999999,standard
0,0,0,1.35,1.89,1.97,2.21,2.6099999,standard
0,0,0,1.26,1.8099999,1.97,2.21,2.6600001,standard
1,1,9,1.23,1.8099999,1.97,2.21,2.6700001,standard
0,0,0,1.21,1.53,2.02,2.21,2.6800001,standard
0,0,0,1.21,1.87,2.02,2.21,2.6900001,standard
0,0,0,1.49,1.89,2.02,2.21,2.6900001,standard
0,0,0,1.34,1.89,2.02,1.9400001,2.7,standard
0,0,0,1.47,1.89,2.02,2.21,2.6900001,standard
0,0,0,1.33,1.89,2.02,2.21,2.7,standard
1,2,1,1.34,1.89,2.02,2.21,2.6500001,standard
0,0,0,1.34,1.89,2.02,2.21,2.6500001,standard
0,0,0,1.34,1.89,2.02,2.21,2.6500001,standard
0,0,0,1.34,1.5700001,2.02,1.98,2.6500001,standard
0,0,0,1.38,1.77,2.02,2.1800001,2.6600001,standard
0,0,0,1.38,1.5700001,2.02,2.1800001,2.6700001,standard
0,0,0,1.47,1.89,2.02,2.1800001,2.7,standard
0,0,0,1.47,1.6900001,2.02,2.21,2.7,standard
0,0,0,1.48,1.77,2.02,2.21,2.7,standard
0,0,0,1.48,1.5700001,2.02,2.21,2.7,standard
0,0,0,1.39,1.36,2.02,2.21,2.7,standard
0,0,0,1.39,1.88,2.01,2.21,2.7,standard
1,2,2,1.39,1.88,2.01,2.21,2.7,standard
1,2,3,1.33,1.5700001,2.0599999,2.21,2.5799999,standard
1,5,3,1.21,1.89,2.0699999,2.21,2.53,standard
0,0,0,1.34,1.88,2.0699999,2.26,2.4300001,standard
0,0,0,1.47,1.51,2.0699999,1.96,2.6400001,standard
1,2,5,1.35,1.89,2.0699999,2.26,2.6300001,standard
0,0,0,1.47,1.86,2.0699999,2.26,2.6500001,standard
0,0,0,1.46,1.5599999,2.05,2.26,2.5899999,standard
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,standard
0,0,0,1.48,1.89,2.0699999,2.26,2.5999999,standard
0,0,0,1.34,1.5700001,2.01,2.24,2.72,standard
0,0,0,1.35,1.83,2.0599999,2.24,2.3900001,standard
0,0,0,1.41,1.8099999,2.0599999,2.24,2.79,standard
0,0,0,1.3200001,1.89,2.0599999,2.24,2.75,standard
0,0,0,1.48,1.5700001,2.0599999,2.24,2.79,standard
1,2,6,1.48,1.5700001,2.0599999,2.24,2.79,standard
0,0,0,1.48,1.5700001,2.0599999,2.24,2.79,standard
0,0,0,1.41,1.89,2.1099999,2.24,2.79,standard
0,0,0,1.47,1.5599999,2,2.24,2.79,standard
1,2,1,1.5,1.85,2.0599999,2.24,2.79,standard
0,0,0,1.26,1.88,2.0599999,2.24,2.78,standard
0,0,0,1.37,1.83,2.0599999,2.24,2.79,standard
0,0,0,1.42,1.86,2.0599999,2.24,2.72,standard
1,2,3,1.42,1.85,2.0599999,2.24,2.77,standard
1,2,3,1.5,1.87,2.0599999,2.24,2.78,standard
0,0,0,1.42,1.51,1.97,2.24,2.78,standard
1,3,5,1.41,1.85,2,2.24,2.79,standard
0,0,0,1.41,1.85,2.01,2.24,2.79,standard
0,0,0,1.36,1.84,2.0899999,2.24,2.77,standard
0,0,0,1.5,1.8,2.1400001,2.24,2.75,standard
0,0,0,1.51,1.8200001,2.0899999,2.24,2.8,standard
0,0,0,1.51,1.8200001,2.0899999,2.24,2.8,standard
1,4,3,1.59,1.87,2.01,2.0899999,2.6600001,well-off
0,0,0,1.51,1.89,1.95,2.0899999,2.6600001,well-off
1,4,2,1.51,1.89,1.99,2.0899999,2.6600001,well-off
0,0,0,1.51,1.89,1.99,2.0899999,2.6600001,well-off
1,4,2,1.52,1.89,1.99,2.0899999,2.6600001,well-off
0,0,0,1.52,1.89,1.99,2.0899999,2.6600001,well-off
1,4,2,1.5,1.9,1.99,2.0899999,2.6600001,well-off
1,4,2,1.5,1.9,1.99,2.0899999,2.6700001,well-off
1,4,3,1.5,1.9,1.99,2.0899999,2.6700001,well-off
1,4,1,1.5,1.9,1.99,2.0899999,2.6700001,well-off
0,0,0,1.5,1.9,1.99,2.0899999,2.6700001,well-off
1,4,3,1.35,1.58,1.97,2.0899999,2.6700001,well-off
1,4,3,1.35,1.87,1.9299999,2.0899999,2.5899999,well-off
1,4,3,1.39,1.9,1.91,2.1199999,2.6199999,well-off
0,0,0,1.39,1.89,1.91,2.1199999,2.6700001,well-off
1,4,2,1.39,1.89,1.91,2.1199999,2.6700001,well-off
1,4,2,1.39,1.89,1.91,2.1199999,2.6700001,well-off
1,4,2,1.39,1.89,1.91,2.1199999,2.6700001,well-off
1,4,3,1.35,1.83,1.95,2.1199999,2.55,well-off
1,4,1,1.36,1.85,1.95,2.1199999,2.5,well-off
1,4,2,1.47,1.9,1.95,2.1199999,2.4400001,well-off
1,4,2,1.39,1.58,1.99,2.1199999,2.4000001,well-off
0,0,0,1.39,1.58,1.99,2.1099999,2.6099999,well-off
1,4,3,1.47,1.9,1.95,2.1199999,2.6700001,well-off
0,0,0,1.47,1.9,1.95,2.1600001,2.6700001,well-off
1,4,2,1.47,1.9,1.99,1.97,2.6700001,well-off
1,4,2,1.4299999,1.35,1.95,2.1600001,2.6700001,well-off
1,4,3,1.39,1.84,1.97,2.1600001,2.6700001,well-off
1,4,2,1.1900001,1.89,1.99,2.1600001,2.6700001,well-off
1,4,3,1.21,1.35,1.99,2.1600001,2.6700001,well-off
1,4,2,1.39,1.9,1.99,2.1600001,2.6400001,well-off
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,well-off
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,well-off
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,well-off
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,well-off
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6300001,well-off
0,0,0,1.48,1.5,1.99,2.1600001,2.49,well-off
1,4,2,1.46,1.88,1.97,1.89,2.3699999,well-off
0,0,0,1.35,1.88,1.99,2.1600001,2.4400001,well-off
1,4,1,1.35,1.5700001,1.99,2.1600001,2.6600001,well-off
1,4,2,1.49,1.9,1.97,2.1600001,2.3399999,well-off
0,0,0,1.49,1.9,1.97,2.1600001,2.3399999,well-off
1,4,3,1.49,1.78,1.99,1.97,2.6700001,well-off
1,2,2,1.34,1.89,1.99,2.1300001,2.3599999,well-off
1,4,2,1.27,1.52,1.95,1.97,2.6700001,well-off
0,0,0,1.27,1.52,1.95,1.97,2.6700001,well-off
0,0,0,1.27,1.52,1.95,1.97,2.6700001,well-off
0,0,0,1.27,1.52,1.95,1.97,2.6700001,well-off
1,4,2,1.46,1.89,1.9299999,2.1600001,2.6700001,well-off
0,0,0,1.46,1.89,1.99,2.1500001,2.6500001,well-off
0,0,0,1.46,1.89,1.99,2.1600001,2.6700001,well-off
1,4,3,1.46,1.5700001,2,2.1600001,2.6400001,well-off
1,4,3,1.37,1.26,1.96,2.1600001,2.6700001,well-off
0,0,0,1.37,1.26,1.96,2.1600001,2.6700001,well-off
1,4,3,1.37,1.26,1.96,2.1600001,2.6700001,well-off
1,4,2,1.4,1.89,2,2.1600001,2.6400001,well-off
0,0,0,1.37,1.89,2,2.1600001,2.6400001,well-off
1,5,2,1.37,1.89,2,2.1400001,2.6400001,well-off
1,4,3,1.49,1.89,2,2.1700001,2.6700001,well-off
1,4,2,1.48,1.89,2.01,2.1800001,2.6900001,well-off
0,0,0,1.48,1.89,2.01,2.1800001,2.6900001,well-off
0,0,0,1.48,1.89,2.01,2.1800001,2.6900001,well-off
1,1,1,1.36,1.89,1.97,2.03,2.6800001,well-off
1,4,3,1.33,1.49,2.01,2.21,2.6900001,well-off
0,0,0,1.33,1.89,1.98,2.21,2.7,well-off
0,0,0,1.33,1.89,1.98,2.21,2.7,well-off
1,4,3,1.47,1.89,2.01,1.9,2.71,well-off
1,4,2,1.47,1.89,2.01,1.9,2.7,well-off
0,0,0,1.47,1.89,2.01,1.9,2.7,well-off
1,4,2,1.4,1.89,2.02,2.21,2.5899999,well-off
1,4,3,1.35,1.89,1.97,2.02,2.6099999,well-off
0,0,0,1.26,1.8099999,1.97,2.21,2.6600001,well-off
1,4,3,1.33,1.89,2.02,2.2,2.6900001,well-off
1,2,3,1.21,1.53,2.02,2.21,2.6800001,well-off
1,4,3,1.21,1.53,2.02,2.02,2.6800001,well-off
1,4,2,1.21,1.87,2.02,2.21,2.6900001,well-off
0,0,0,1.21,1.87,2.02,2.21,2.71,well-off
1,4,3,1.49,1.89,2.02,2.21,2.7,well-off
0,0,0,1.47,1.89,2.02,1.9400001,2.7,well-off
1,4,1,1.47,1.89,2.02,1.9400001,2.6900001,well-off
1,4,3,1.47,1.89,2.02,2.21,2.7,well-off
0,0,0,1.33,1.89,2.02,2.0699999,2.6700001,well-off
1,4,2,1.33,1.89,2.02,2.0699999,2.6700001,well-off
0,0,0,1.34,1.89,2.02,2.21,2.6500001,well-off
0,0,0,1.34,1.89,2.02,2.21,2.6500001,well-off
1,5,1,1.34,1.5700001,2.02,1.98,2.6400001,well-off
1,4,2,1.41,1.5700001,2.02,2.04,2.6500001,well-off
1,4,1,1.47,1.89,2.02,2.1800001,2.6400001,well-off
0,0,0,1.47,1.89,2.02,2.1800001,2.7,well-off
0,0,0,1.47,1.89,2.02,2.1800001,2.6400001,well-off
1,4,3,1.47,1.89,2.02,2.21,2.6400001,well-off
1,4,3,1.41,1.89,2.02,2.21,2.7,well-off
0,0,0,1.47,1.48,2.02,2.21,2.7,well-off
1,4,3,1.35,1.5700001,2.02,2.21,2.7,well-off
0,0,0,1.35,1.5700001,2.02,2.21,2.7,well-off
1,4,3,1.28,1.36,2.02,2.21,2.6800001,well-off
0,0,0,1.39,1.36,1.99,2.21,2.7,well-off
1,4,1,1.24,1.88,1.99,2.21,2.7,well-off
1,4,1,1.26,1.88,1.99,2.21,2.7,well-off
1,4,3,1.37,1.88,1.99,2.21,2.7,well-off
0,0,0,1.39,1.88,2.01,2.21,2.7,well-off
0,0,0,1.33,1.5700001,2.0599999,2.21,2.5799999,well-off
1,4,3,1.33,1.5700001,2.0599999,2.21,2.5799999,well-off
1,4,3,1.21,1.89,2.0699999,2.21,2.53,well-off
0,0,0,1.21,1.89,2.0699999,2.21,2.53,well-off
1,4,2,1.34,1.88,2.0699999,2.26,2.49,well-off
1,4,3,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.47,1.86,2.0699999,2.26,2.6500001,well-off
1,5,1,1.47,1.5599999,2.05,2.26,2.5899999,well-off
1,4,3,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,well-off
0,0,0,1.33,1.51,2.0699999,2.26,2.6199999,well-off
0,0,0,1.33,1.55,2.0699999,2.26,2.6199999,well-off
1,4,2,1.48,1.89,2.0699999,2.26,2.3900001,well-off
0,0,0,1.48,1.89,2.0699999,2.26,2.5999999,well-off
1,4,3,1.14,1.89,2.01,2.26,2.53,well-off
0,0,0,1.14,1.89,2.01,2.24,2.73,well-off
1,5,1,1.34,1.5700001,2.01,2.24,2.73,well-off
1,4,2,1.26,1.89,2.0599999,2.1900001,2.4000001,well-off
1,4,2,1.33,1.8099999,2.0599999,2.24,2.77,well-off
1,4,3,1.26,1.89,2.0599999,2.24,2.72,well-off
1,4,3,1.48,1.5700001,2.0599999,2.24,2.79,well-off
1,4,3,1.48,1.5700001,2.0599999,2.24,2.79,well-off
1,4,1,1.25,1.89,2.0599999,2.24,2.79,well-off
0,0,0,1.41,1.89,2.1099999,2.24,2.79,well-off
1,4,1,1.3099999,1.5599999,2,2.24,2.79,well-off
1,4,3,1.5,1.85,2.0599999,2.24,2.79,well-off
1,4,2,1.5,1.85,2.0599999,2.24,2.79,well-off
0,0,0,1.5,1.85,2.0599999,2.24,2.79,well-off
1,4,1,1.5,1.85,2.0599999,2.24,2.79,well-off
1,4,3,1.26,1.88,2.0599999,2.24,2.79,well-off
1,4,2,1.37,1.86,2.0599999,2.24,2.79,well-off
0,0,0,1.37,1.83,2.0599999,2.24,2.79,well-off
1,4,3,1.37,1.83,2.0599999,2.24,2.76,well-off
0,0,0,1.41,1.86,2.0599999,2.24,2.76,well-off
1,4,3,1.41,1.86,2.0599999,2.24,2.76,well-off
1,4,4,1.42,1.86,2.0599999,2.24,2.76,well-off
0,0,0,1.42,1.85,2.0599999,2.24,2.77,well-off
0,0,0,1.42,1.85,2.0599999,2.24,2.77,well-off
1,4,1,1.42,1.85,2.0599999,2.24,2.77,well-off
1,4,3,1.42,1.85,2.0599999,2.24,2.77,well-off
1,4,1,1.5,1.87,2.0599999,2.24,2.78,well-off
1,4,1,1.42,1.51,2.02,2.24,2.77,well-off
1,4,2,1.42,1.85,1.99,2.24,2.76,well-off
0,0,0,1.49,1.87,1.99,2.24,2.79,well-off
1,4,2,1.5,1.8,2.0899999,2.24,2.79,well-off
1,4,2,1.51,1.8200001,2.0899999,2.24,2.8,well-off
0,0,0,1.59,1.87,2.01,2.0899999,2.6600001,fewer-opportunities
0,0,0,1.51,1.89,1.99,2.0899999,2.6600001,fewer-opportunities
0,0,0,1.52,1.89,1.99,2.0899999,2.6600001,fewer-opportunities
0,0,0,1.52,1.89,1.99,2.0899999,2.6600001,fewer-opportunities
0,0,0,1.5,1.9,1.99,2.0899999,2.6700001,fewer-opportunities
0,0,0,1.35,1.58,1.97,2.0899999,2.6700001,fewer-opportunities
0,0,0,1.35,1.58,1.97,2.0899999,2.6700001,fewer-opportunities
0,0,0,1.35,1.87,1.97,2.0899999,2.3399999,fewer-opportunities
0,0,0,1.39,1.9,1.91,2.1199999,2.6199999,fewer-opportunities
0,0,0,1.39,1.89,1.91,2.1199999,2.6700001,fewer-opportunities
0,0,0,1.35,1.83,1.95,2.1199999,2.55,fewer-opportunities
0,0,0,1.36,1.85,1.95,2.1199999,2.5,fewer-opportunities
0,0,0,1.47,1.9,1.95,2.1199999,2.4400001,fewer-opportunities
1,4,2,1.47,1.9,1.95,2.1199999,2.4400001,fewer-opportunities
0,0,0,1.39,1.58,1.99,2.1199999,2.3399999,fewer-opportunities
0,0,0,1.47,1.9,1.95,2.1199999,2.6700001,fewer-opportunities
1,2,1,1.47,1.9,1.95,2.1199999,2.6700001,fewer-opportunities
0,0,0,1.47,1.9,1.99,1.97,2.6700001,fewer-opportunities
0,0,0,1.39,1.84,1.97,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.1900001,1.89,1.99,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.1900001,1.89,1.99,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.21,1.35,1.99,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.39,1.9,1.99,2.1600001,2.6400001,fewer-opportunities
0,0,0,1.39,1.9,1.99,2.1600001,2.6400001,fewer-opportunities
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6199999,fewer-opportunities
0,0,0,1.39,1.9,1.9400001,2.1600001,2.49,fewer-opportunities
0,0,0,1.39,1.9,1.9400001,2.1600001,2.6300001,fewer-opportunities
0,0,0,1.48,1.5,1.99,2.1600001,2.49,fewer-opportunities
0,0,0,1.48,1.5,1.99,2.1600001,2.49,fewer-opportunities
0,0,0,1.46,1.88,1.97,1.89,2.3699999,fewer-opportunities
0,0,0,1.35,1.88,1.99,2.1600001,2.4400001,fewer-opportunities
0,0,0,1.35,1.5700001,1.95,2.1600001,2.6600001,fewer-opportunities
0,0,0,1.35,1.5700001,1.99,2.1600001,2.6600001,fewer-opportunities
0,0,0,1.49,1.9,1.97,2.1600001,2.3399999,fewer-opportunities
0,0,0,1.49,1.78,1.99,1.97,2.6700001,fewer-opportunities
0,0,0,1.34,1.89,1.99,2.1300001,2.3599999,fewer-opportunities
0,0,0,1.27,1.52,1.95,1.97,2.6700001,fewer-opportunities
0,0,0,1.27,1.52,1.95,1.97,2.6700001,fewer-opportunities
0,0,0,1.27,1.52,1.95,1.97,2.6700001,fewer-opportunities
0,0,0,1.46,1.89,1.9299999,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.46,1.89,1.99,2.1500001,2.6500001,fewer-opportunities
1,2,3,1.46,1.5700001,2,2.1600001,2.6400001,fewer-opportunities
0,0,0,1.37,1.26,1.96,2.1600001,2.6700001,fewer-opportunities
0,0,0,1.37,1.26,1.96,2.1600001,2.6700001,fewer-opportunities
1,2,3,1.4,1.89,2,2.1600001,2.6400001,fewer-opportunities
0,0,0,1.37,1.89,2,2.1400001,2.6400001,fewer-opportunities
0,0,0,1.49,1.89,2,2.1500001,2.6700001,fewer-opportunities
0,0,0,1.48,1.89,2.01,2.1800001,2.6900001,fewer-opportunities
1,2,1,1.48,1.89,2.01,2.1800001,2.6900001,fewer-opportunities
0,0,0,1.34,1.89,2.01,2.03,2.6800001,fewer-opportunities
0,0,0,1.33,1.49,2.01,2.21,2.7,fewer-opportunities
0,0,0,1.33,1.49,2.01,2.21,2.7,fewer-opportunities
1,2,2,1.33,1.89,1.98,2.21,2.7,fewer-opportunities
0,0,0,1.47,1.89,2.01,1.9,2.7,fewer-opportunities
0,0,0,1.47,1.89,2.01,1.9,2.7,fewer-opportunities
0,0,0,1.4,1.89,2.02,2.02,2.5999999,fewer-opportunities
0,0,0,1.35,1.89,1.97,2.21,2.6099999,fewer-opportunities
0,0,0,1.26,1.8099999,1.97,2.21,2.6600001,fewer-opportunities
0,0,0,1.33,1.89,2.02,2.2,2.6900001,fewer-opportunities
0,0,0,1.21,1.53,2.02,2.21,2.6800001,fewer-opportunities
1,2,2,1.21,1.53,2.02,2.21,2.6800001,fewer-opportunities
0,0,0,1.21,1.87,2.02,2.21,2.71,fewer-opportunities
0,0,0,1.21,1.87,2.02,2.21,2.71,fewer-opportunities
0,0,0,1.24,1.87,2.02,2.21,2.71,fewer-opportunities
0,0,0,1.49,1.89,2.02,2.21,2.7,fewer-opportunities
0,0,0,1.34,1.89,2.02,1.9400001,2.7,fewer-opportunities
0,0,0,1.47,1.89,2.02,2.21,2.6900001,fewer-opportunities
1,2,3,1.33,1.89,2.02,2.0699999,2.6700001,fewer-opportunities
0,0,0,1.33,1.89,2.02,2.21,2.6600001,fewer-opportunities
0,0,0,1.34,1.89,2.02,2.21,2.6500001,fewer-opportunities
0,0,0,1.34,1.89,2.02,2.21,2.6500001,fewer-opportunities
1,2,3,1.34,1.89,2.02,2.21,2.6500001,fewer-opportunities
0,0,0,1.34,1.5700001,2.02,1.98,2.6500001,fewer-opportunities
0,0,0,1.47,1.5700001,2.02,1.98,2.6400001,fewer-opportunities
0,0,0,1.47,1.89,2.02,2.1800001,2.7,fewer-opportunities
1,1,1,1.47,1.89,2.02,2.21,2.6400001,fewer-opportunities
0,0,0,1.48,1.77,2.02,2.21,2.7,fewer-opportunities
0,0,0,1.35,1.5700001,2.02,2.21,2.7,fewer-opportunities
0,0,0,1.28,1.36,2.02,2.21,2.6800001,fewer-opportunities
1,4,1,1.39,1.36,2.02,2.21,2.7,fewer-opportunities
0,0,0,1.26,1.88,1.99,2.21,2.7,fewer-opportunities
0,0,0,1.39,1.88,2.01,2.21,2.7,fewer-opportunities
0,0,0,1.33,1.5700001,2.0599999,2.21,2.5799999,fewer-opportunities
0,0,0,1.21,1.89,2.0699999,2.21,2.47,fewer-opportunities
1,1,3,1.21,1.89,2.0699999,2.21,2.53,fewer-opportunities
0,0,0,1.34,1.88,2.0699999,2.26,2.4300001,fewer-opportunities
0,0,0,1.34,1.88,2.0699999,2.26,2.4300001,fewer-opportunities
0,0,0,1.47,1.51,2.0699999,1.96,2.6400001,fewer-opportunities
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,fewer-opportunities
0,0,0,1.47,1.86,2.0699999,2.26,2.6500001,fewer-opportunities
0,0,0,1.47,1.5599999,2.05,2.26,2.27,fewer-opportunities
0,0,0,1.35,1.89,2.0699999,2.26,2.6300001,fewer-opportunities
1,2,2,1.33,1.51,2.0699999,2.26,2.6199999,fewer-opportunities
0,0,0,1.48,1.89,2.0699999,2.26,2.5999999,fewer-opportunities
0,0,0,1.14,1.89,2.01,2.24,2.73,fewer-opportunities
0,0,0,1.34,1.5700001,2.01,2.24,2.72,fewer-opportunities
0,0,0,1.26,1.89,2.0599999,2.1900001,2.4000001,fewer-opportunities
0,0,0,1.35,1.83,2.0599999,2.24,2.3900001,fewer-opportunities
0,0,0,1.41,1.8099999,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.41,1.87,2.0599999,2.24,2.77,fewer-opportunities
1,2,2,1.48,1.5700001,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.48,1.5700001,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.48,1.5700001,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.25,1.89,2.0599999,2.24,2.79,fewer-opportunities
1,2,3,1.41,1.89,2.1099999,2.24,2.79,fewer-opportunities
0,0,0,1.48,1.5599999,2,2.24,2.79,fewer-opportunities
1,2,3,1.48,1.5599999,2,2.24,2.79,fewer-opportunities
0,0,0,1.5,1.85,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.5,1.85,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.5,1.85,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.26,1.88,2.0599999,2.24,2.78,fewer-opportunities
0,0,0,1.26,1.88,2.0599999,2.24,2.79,fewer-opportunities
0,0,0,1.41,1.86,2.0599999,2.24,2.76,fewer-opportunities
0,0,0,1.42,1.86,2.0599999,2.24,2.72,fewer-opportunities
0,0,0,1.42,1.85,2.0599999,2.24,2.77,fewer-opportunities
0,0,0,1.34,1.85,2.0599999,2.24,2.77,fewer-opportunities
